SEACE 2,2011,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 12 - 2011 - /MC,2,18/01/12,SERVICIOS,Servicio de alquiler de inmueble para la Direccion Regional de Cultura de Madre de Dios,30000,Soles,1,Servicio de alquiler de inmueble para la Direccion Regional de Cultura de Madre de Dios,30000,30000,21/11/11,19/12/11,20162298659,MUNICIPALIDAD PROVINCIAL DE TAMBOPATA,N,20162298659,MUNICIPALIDAD PROVINCIAL DE TAMBOPATA,,,200344-01823625-00551067,005-2011-OL-OGA/MC,22/11/11,22/11/12,http://zonasegura.seace.gob.pe/documentos//particion1/mon\docs\contratos\2011\200344\18236251024148432rad1CBB4.pdf
SEACE 2,2011,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 30 - 2011 - /MC,1,30/01/12,SERVICIOS,Servicio de monitoreo de la informacion para el Ministerio de Cultura,39000,Soles,1,Servicio de monitoreo de la informacion para el Ministerio de Cultura,39000,28900,13/01/12,30/01/12,20517589510,ASSIXWARE SOCIEDAD ANONIMA CERRADA,N,20517589510,ASSIXWARE SOCIEDAD ANONIMA CERRADA,,,200344-01871509-00560436,003-2012-OGA-MC,14/01/12,14/01/13,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\1871509742099839radC3B10.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 1 - 2012 - MC,1,06/02/12,SERVICIOS,SERVICIO DE COREOGRAFO PARA LA TEMPORADA DE APERTURA 2012 - CONTEMPORANEO DEL BALLET NACIONAL,7270,Soles,1,SERVICIO DE COREOGRAFO PARA LA TEMPORADA DE APERTURA 2012,7270,7270,06/02/12,06/02/12,C0338865427,FERNANDO HURTADO LOPEZ,S,C0338865427,FERNANDO HURTADO LOPEZ,,,200344-01913897-00561534,01-2012-OGA/MC,06/02/12,16/02/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\191389725020642radA2C38.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 1 - 2012 - /MC,1,23/02/12,BIENES,ADQUISICION DE UNA CAMARA DE VIDEO,"28023,38",Soles,1,ADQUISICION DE UNA CAMARA DE VIDEO,"28023,38",27997,23/02/12,23/02/12,C0002090027,NSAMBLE SOLUCIONES INFORMATICAS EIRL / MEDIA SOLUTIONS PERU EIRL,S,20543620727,N SAMBLE SOLUCIONES INFORMATICAS E.I.R.L.,20507232168,MEDIA SOLUTIONS PERU E.I.R.L,200344-01917397-00563339,54,23/02/12,19/03/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\1917397905536578rad81F52.doc
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 1 - 2012 - /MC,1,23/02/12,BIENES,ADQUISICION DE UNA CAMARA DE VIDEO,"28023,38",Soles,1,ADQUISICION DE UNA CAMARA DE VIDEO,"28023,38",27997,23/02/12,23/02/12,C0002090027,NSAMBLE SOLUCIONES INFORMATICAS EIRL / MEDIA SOLUTIONS PERU EIRL,S,20543620727,N SAMBLE SOLUCIONES INFORMATICAS E.I.R.L.,20543620727,N SAMBLE SOLUCIONES INFORMATICAS E.I.R.L.,200344-01917397-00563339,54,23/02/12,19/03/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\1917397905536578rad81F52.doc
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 2 - 2012 - /MC,1,28/02/12,SERVICIOS,ALQUILER DE STAD PARA 27 FESTIVAL INTERNACIONAL DE CINE EN GUADALAJARA PARA EL 10 MERCADO DE CINE IBEROAMERICANO,"8180,1",Soles,1,ALQUILER DE STAD PARA 27º FESTIVAL INTERNACIONAL DE CINE EN GUADALAJARA PARA EL 10º MERCADO DE CINE IBEROAMERICANO,"8180,1","8180,1",27/02/12,28/02/12,C0338865452,PATRONATO DEL FESTIVAL INTERNACIONAL DE CINE EN GUADALAJARA A.C UNIVERSIDAD DE GUADALAJARA,S,C0338865452,PATRONATO DEL FESTIVAL INTERNACIONAL DE CINE EN GUADALAJARA A.C UNIVERSIDAD DE GUADALAJARA,,,200344-01934695-00563775,641,28/02/12,08/03/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\1934695593369681radD82ED.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 3 - 2012 - MC,1,20/03/12,SERVICIOS,SERVICIO DE SOLISTA DE PIANO PARA LA TEMPORADA INTERNACIONAL DE OTONO DE LA ORQUESTA SINFONICA NACIONAL,6900,Soles,1,SERVICIO DE SOLISTA DE PIANO PARA LA TEMPORADA INTERNACIONAL DE OTOÑO DE LA ORQUESTA SINFONICA NACIONAL,6900,6900,20/03/12,20/03/12,C0338865495,BARTON ENA BRONSTEIN,S,C0338865495,BARTON ENA BRONSTEIN,,,200344-01964456-00566897,942,20/03/12,23/03/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\196445682294113rad58DDF.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 4 - 2012 - MC,1,26/03/12,SERVICIOS,SERVICIO DE SOLISTA DE TROMPETA EXTRANJERO PARA LA TEMPORADA INTERNACIONAL DE OTONO DE LA ORQUESTA SINFONICA NACIONAL,4275,Soles,1,SERVICIO DE SOLISTA DE TROMPETA EXTRANJERO PARA LA TEMPORADA INTERNACIONAL DE OTONO DE LA ORQUESTA SINFONICA NACIONAL,4275,4275,26/03/12,26/03/12,C0338865510,CIANCIO FERNANDO ANDRES,S,C0338865510,CIANCIO FERNANDO ANDRES,,,200344-01975115-00568082,1016,26/03/12,30/03/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\1975115120309303rad7B217.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 5 - 2012 - MC,1,26/03/12,SERVICIOS,SERVICIO DE DIRECTOR DE ORQUESTA EXTRANJERO PARA LA TEMPORADA INTERNACIONAL DE OTONO DE LA ORQUESTA SINFONICA NACIONAL,8640,Soles,1,SERVICIO DE DIRECTOR DE ORQUESTA EXTRANJERO PARA LA TEMPORADA INTERNACIONAL DE OTONO DE LA ORQUESTA SINFONICA NACIONAL,8640,8640,26/03/12,26/03/12,C0338865511,CARROLL EDWARD JAMES,S,C0338865511,CARROLL EDWARD JAMES,,,200344-01975229-00568084,1017,27/03/12,30/03/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\1975229120309303radBEDA0.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 6 - 2012 - MC,1,18/04/12,SERVICIOS,SERVICIO DE DIRECTOR DE ORQUESTA PARA LA TEMPORADA INTERNACIONAL DE OTONO DE LA OSN,3420,Soles,1,SERVICIO DE DIRECTOR DE ORQUESTA PARA LA TEMPORADA INTERNACIONAL DE OTONO DE LA OSN,3420,3420,17/04/12,18/04/12,C0338865534,SIERRA ESPINOZA PEDRO ALBERTO,S,C0338865534,SIERRA ESPINOZA PEDRO ALBERTO,,,200344-02006472-00574309,1284,17/04/12,20/04/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2006472922744178rad4C8C4.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 8 - 2012 - MC,1,24/04/12,SERVICIOS,SERVICIO DE DIRECTOR DE ORQUESTA - OSN,2850,Soles,1,SERVICIO DE DIRECTOR DE ORQUESTA - OSN,2850,2850,24/04/12,24/04/12,C0338865552,GIBERT CHECA CARLOS,S,C0338865552,GIBERT CHECA CARLOS,,,200344-02016068-00576765,1305,24/04/12,28/04/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2016068906797100radC195F.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 9 - 2012 - MC,1,26/04/12,SERVICIOS,CONTRATACION DE SOLISTAS DE PIANO Y CORNO PARA CONCIERTOS OSN,5700,Soles,1,SERVICIO DE SOLISTA DE CORNO,2850,2850,26/04/12,26/04/12,C0338865554,MAURICIO JOSE SOTO PERDOMO,S,C0338865554,MAURICIO JOSE SOTO PERDOMO,,,200344-02018853-00577705,1367,26/04/12,27/04/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2018853192323646rad61486.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 10 - 2012 - MC,1,26/04/12,SERVICIOS,SERVICIO DE JURADO PARA EL CONCURSO DE DISTRIBUCION DE LARGOMETRAJES I,4380,Soles,1,SERVICIO DE JURADO PARA EL CONCURSO DE DISTRIBUCION DE LARGOMETRAJES I,4380,4380,26/04/12,26/04/12,C0338865558,ELART MIGUEL COELLO IRIARTE,S,C0338865558,ELART MIGUEL COELLO IRIARTE,,,200344-02020982-00578023,1406,26/04/12,27/04/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2020982230589180rad73763.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 9 - 2012 - MC,1,26/04/12,SERVICIOS,CONTRATACION DE SOLISTAS DE PIANO Y CORNO PARA CONCIERTOS OSN,5700,Soles,2,SERVICIO DE SOLISTA DE PIANO,2850,2850,26/04/12,26/04/12,C0338865555,CHUQUISENGO ORIHUELA JUAN JOSE,S,C0338865555,CHUQUISENGO ORIHUELA JUAN JOSE,,,200344-02018853-00577710,1350,26/04/12,28/04/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2018853192323646radDB070.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 11 - 2012 - MC,1,16/05/12,SERVICIOS,SERVICIO DE DIRECTOR DE ORQUESTA Y SOLISTA DE VIOLONCELLO PARA CONCIERTOS DE LA OSN - TEMPORADA INTERNACIONAL DE OTONO,10065,Soles,1,SERVICIO DE DIRECTOR DE ORQUESTA PARA CONCIERTOS DE LA OSN - TEMPORADA INTERNACIONAL DE OTONO,7215,7215,16/05/12,16/05/12,C0338865602,SAGLIMBENI MUÑOZ RODOLFO CONCETTO,S,C0338865602,SAGLIMBENI MUÑOZ RODOLFO CONCETTO,,,200344-02044219-00585041,1525,16/05/12,16/05/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2044219556343975rad86FC4.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 11 - 2012 - MC,1,16/05/12,SERVICIOS,SERVICIO DE DIRECTOR DE ORQUESTA Y SOLISTA DE VIOLONCELLO PARA CONCIERTOS DE LA OSN - TEMPORADA INTERNACIONAL DE OTONO,10065,Soles,2,SERVICIO DE SOLISTA DE VIOLONCELLO PARA CONCIERTOS DE LA OSN - TEMPORADA INTERNACIONAL DE OTONO,2850,2850,16/05/12,16/05/12,C0338865604,SANTOS MAZZINI CLAUDIO JOSE,S,C0338865604,SANTOS MAZZINI CLAUDIO JOSE,,,200344-02044219-00585042,1493,16/05/12,16/05/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2044219556343975rad70075.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 12 - 2012 - MC,1,18/05/12,SERVICIOS,SERVICIO DE DIRECTOR DE ORQUESTA Y SOLISTA DE FLAUTA PARA CONCIERTOS DE LA OSN - TEMPORADA INTERNACIONAL DE OTONO,5700,Soles,1,SERVICIO DE DIRECTOR DE ORQUESTA PARA LA OSN - TEMPORADA INTERNACIONAL DE OTONO,2850,2850,16/05/12,16/05/12,C0338865608,ELIAS GERALD ALAN,S,C0338865608,ELIAS GERALD ALAN,,,200344-02045649-00585043,1575,16/05/12,18/05/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2045649565507009radB418E.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 12 - 2012 - MC,1,18/05/12,SERVICIOS,SERVICIO DE DIRECTOR DE ORQUESTA Y SOLISTA DE FLAUTA PARA CONCIERTOS DE LA OSN - TEMPORADA INTERNACIONAL DE OTONO,5700,Soles,2,SERVICIO DE SOLISTA DE FLAUTA PARA LA OSN - TEMPORADA INTERNACIONAL DE OTONO,2850,2850,16/05/12,18/05/12,C0338865609,MELO MEJIA JOAQUIN DANIEL,S,C0338865609,MELO MEJIA JOAQUIN DANIEL,,,200344-02045649-00585930,1574,16/05/12,16/05/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2045649861136618rad8C5FC.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 13 - 2012 - MC,1,28/05/12,SERVICIOS,SERVICIO DE DIRECTOR DE ORQUESTA Y SOLISTA DE MARIMBA PARA CONCIERTOS DE LA TEMPORADA OTONO 2012 - OSN,10195,Soles,1,SERVICIO DE DIRECTOR DE ORQUESTA,4275,4275,28/05/12,28/05/12,C0338865653,GUTIERREZ GERMAN AUGUSTO,S,C0338865653,GUTIERREZ GERMAN AUGUSTO,,,200344-02062835-00589405,1769,28/05/12,29/05/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2062835496387424radE74C8.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 13 - 2012 - MC,1,28/05/12,SERVICIOS,SERVICIO DE DIRECTOR DE ORQUESTA Y SOLISTA DE MARIMBA PARA CONCIERTOS DE LA TEMPORADA OTONO 2012 - OSN,10195,Soles,2,SERVICIO DE SOLISTA DE MARIMBA,5920,5920,28/05/12,28/05/12,C0338865652,ROSAURO NEY GABRIEL,S,C0338865652,ROSAURO NEY GABRIEL,,,200344-02062835-00589402,1770,28/05/12,29/05/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2062835496387424rad920DD.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 4 - 2012 - /MC,1,04/06/12,SERVICIOS,SERVICIO DE RECARGA DE EXTINTORES,17115,Soles,1,SERVICIO DE RECARGA DE EXTINTORES,17115,11150,29/05/12,04/06/12,20125896899,SERVICIO TECNICO DE EXTINGUIDORES Y EQUIPOS DE PROTECCION CONTRA INCENDIO FARFAN  E.I.R.L.,N,20125896899,SERVICIO TECNICO DE EXTINGUIDORES Y EQUIPOS DE PROTECCION CONTRA INCENDIO FARFAN  E.I.R.L.,,,200344-02042095-00592110,1783,30/05/12,18/06/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2042095672277630rad3D626.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,MENOR CUANTIA,AMC - 5 - 2012 - /MC,1,04/06/12,SERVICIOS,SERVICIO DE ALQUILER DE INSTALACIONES PARA CURSO DE CAPACITACION PARA IMPLEMENTACION DEL REGISTRO DE INTERPRETES DE LAS LENGUAS INDIGENAS PARA LA CONSULTA PREVIA,38340,Soles,1,SERVICIO DE ALQUILER DE INSTALACIONES PARA CURSO DE CAPACITACION PARA IMPLEMENTACION DEL REGISTRO DE INTERPRETES DE LAS LENGUAS INDIGENAS PARA LA CONSULTA PREVIA,38340,38340,18/05/12,04/06/12,20501545997,MCCARTHUR S.A.C.,N,20501545997,MCCARTHUR S.A.C.,,,200344-02044638-00592118,1649,20/05/12,08/06/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2044638672277630rad682F3.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONCURSO PUBLICO,CP - 1 - 2012 - /MC,1,08/06/12,SERVICIOS,SERVICIO DE SEGUROS PATRIMONIALES Y PERSONALES,"558438,87",Soles,1,SERVICIO DE SEGUROS PATRIMONIALES Y PERSONALES,"558438,87","558438,87",17/05/12,08/06/12,C0002136445,CONSORCIO MAPFRE PERÚ CÍA. DE SEGUROS Y REASEGUROS - MAPFRE PERÚ VIDA CÍA. DE SEGUROS Y REASEGUROS,S,20202380621,MAPFRE PERU COMPAÑIA DE SEGUROS Y REASEGUROS S.A.,20202380621,MAPFRE PERU COMPAÑIA DE SEGUROS Y REASEGUROS S.A.,200344-01949751-00593957,02-2012-SG/MC,25/06/12,25/06/13,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\1949751326377953radFCAE5.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONCURSO PUBLICO,CP - 1 - 2012 - /MC,1,08/06/12,SERVICIOS,SERVICIO DE SEGUROS PATRIMONIALES Y PERSONALES,"558438,87",Soles,1,SERVICIO DE SEGUROS PATRIMONIALES Y PERSONALES,"558438,87","558438,87",17/05/12,08/06/12,C0002136445,CONSORCIO MAPFRE PERÚ CÍA. DE SEGUROS Y REASEGUROS - MAPFRE PERÚ VIDA CÍA. DE SEGUROS Y REASEGUROS,S,20202380621,MAPFRE PERU COMPAÑIA DE SEGUROS Y REASEGUROS S.A.,20418896915,MAPFRE PERU VIDA COMPAÑIA DE SEGUROS Y REASEGUROS,200344-01949751-00593957,02-2012-SG/MC,25/06/12,25/06/13,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\1949751326377953radFCAE5.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 14 - 2012 - MC,1,18/06/12,SERVICIOS,SERVICIO DE DIRECTOR DE ORQUESTA Y SOLISTA DE OBOE PARA LA ORQUESTA SINFONICA NACIONAL,8550,Soles,1,SERVICIO DE DIRECTOR DE ORQUESTA PARA LA ORQUESTA SINFONICA NACIONAL,4275,4275,18/06/12,18/06/12,C0338865713,RUGELES ASUAJE ALFREDO LUCIO ANTONIO,S,C0338865713,RUGELES ASUAJE ALFREDO LUCIO ANTONIO,,,200344-02087824-00597189,1945,18/06/12,22/06/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\20878241028710270rad94A42.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 14 - 2012 - MC,1,20/06/12,SERVICIOS,SERVICIO DE DIRECTOR DE ORQUESTA Y SOLISTA DE OBOE PARA LA ORQUESTA SINFONICA NACIONAL,8550,Soles,2,SERVICIO DE SOLISTA DE OBOE PARA LA ORQUESTA SINFONICA NACIONAL,4275,4275,18/06/12,18/06/12,C0338865714,MARTINEZ CABALLER EDUADO,S,C0338865714,MARTINEZ CABALLER EDUADO,,,200344-02087824-00597192,1944,18/06/12,18/06/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\20878241028710270rad6F3C5.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,EXONERACIONES,EXO - 1 - 2012 - MC,1,02/07/12,SERVICIOS,SEGUROS TODO RIESGO PARA EL GRAN TEATRO NACIONAL,"134755,14",Dolares,1,SEGUROS TODO RIESGO PARA EL GRAN TEATRO NACIONAL,"134755,14","133407,59",31/05/12,28/06/12,20202380621,MAPFRE PERU COMPAÑIA DE SEGUROS Y REASEGUROS S.A.,N,20202380621,MAPFRE PERU COMPAÑIA DE SEGUROS Y REASEGUROS S.A.,,,200344-02062000-00601045,008-2012-OGA-SG/MC,01/06/12,28/09/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2062000600736756rad7A327.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 15 - 2012 - MC,1,03/07/12,SERVICIOS,SERVICIO DE DIRECTOR DE ORQUESTA Y COREOGRAFO,"12770,4",Soles,1,SERVICIO DE DIRECTOR DE ORQUESTA,4845,4845,03/07/12,03/07/12,C0338865744,DIEMECKE RODRIGUEZ ENRIQUE ARTURO,S,C0338865744,DIEMECKE RODRIGUEZ ENRIQUE ARTURO,,,200344-02104785-00602009,2055,03/07/12,04/07/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2104785374969773radB92DA.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 16 - 2012 - MC,1,01/08/12,SERVICIOS,SERVICIO DE SOLISTA DE VIOLIN Y SOLISTA DE FLAUTA,8550,Soles,1,SERVICIO DE SOLISTA DE FLAUTA,4275,4275,01/08/12,01/08/12,C0338865859,REYES LOPEZ EVANGELINA,S,C0338865859,REYES LOPEZ EVANGELINA,,,200344-02155851-00611923,2847,01/08/12,03/08/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2155851134630701rad3E104.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 17 - 2012 - MC,1,01/08/12,SERVICIOS,SERVICIO DE DIRECTOR DE ORQUESTA,6840,Soles,1,SERVICIO DE DIRECTOR DE ORQUESTA,6840,6840,31/07/12,01/08/12,C0338865863,MORAL POMAREDA JULIA MARIA DEL CARMEN,S,C0338865863,MORAL POMAREDA JULIA MARIA DEL CARMEN,,,200344-02156365-00611935,2790,01/08/12,03/08/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2156365134630701rad3B3EC.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 16 - 2012 - MC,1,01/08/12,SERVICIOS,SERVICIO DE SOLISTA DE VIOLIN Y SOLISTA DE FLAUTA,8550,Soles,2,SERVICIO DE SOLISTA DE VIOLIN,4275,4275,01/08/12,01/08/12,C0338865860,BOHORQUEZ OSCAR RUBEN,S,C0338865860,BOHORQUEZ OSCAR RUBEN,,,200344-02155851-00611929,2846,01/08/12,03/08/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2155851134630701rad961A7.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 18 - 2012 - MC,1,29/08/12,SERVICIOS,SERVICIO DE BAILARIN SOLISTA PARA TEMPORADA PRIMAVERA DEL BALLET NACIONAL,8000,Soles,1,SERVICIO DE BAILARIN,8000,8000,29/08/12,29/08/12,C0338865965,LUIS FRANCISCO CARRASCO BERRIOS,S,C0338865965,LUIS FRANCISCO CARRASCO BERRIOS,,,200344-02201296-00621680,3313,29/08/12,31/08/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2201296831741752rad4B879.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 19 - 2012 - MC,1,29/08/12,SERVICIOS,SERVICIO DE COREOGRAFO PARA TEMPORADA DE BALLET,6945,Soles,1,SERVICIO DE COREOGRAFO PARA TEMPORADA DE BALLET,6945,6945,29/08/12,29/08/12,C0338865966,PINTO RIVEROS JAIME,S,C0338865966,PINTO RIVEROS JAIME,,,200344-02201397-00621683,3314,29/08/12,31/08/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2201397831741752radAC1C4.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 20 - 2012 - MC,1,29/08/12,SERVICIOS,SERVICIOS DE BAILARIN SOLISTA Y DIRECTOR DE ORQUESTA SINFONICA,9405,Soles,1,SERVICIO DE BAILARIN PARA LA TEMPORADA DEL BALLET NACIONAL,5130,5130,29/08/12,29/08/12,C0338865968,BUCHER GABRIEL,S,C0338865968,BUCHER GABRIEL,,,200344-02201505-00621732,3329,29/08/12,10/08/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2201505831742604radF2F18.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 21 - 2012 - MC,1,29/08/12,SERVICIOS,SERVICIOS DE BAILARINA SOLISTA Y DIRECTOR DE ORQUESTA SINFONICA,10675,Soles,1,SERVICIO DE BAILARINA SOLISTA,6400,6400,29/08/12,29/08/12,C0338865971,CANCINO REGALADO EVELYN MARTIZA,S,C0338865971,CANCINO REGALADO EVELYN MARTIZA,,,200344-02201595-00621725,3328,29/08/12,29/11/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2201595831742604rad2A19D.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 22 - 2012 - MC,1,29/08/12,SERVICIOS,SERVICIO DE REPOSITORA PARA LA TEMPORADA DE PRIMAVERA 2012,8079,Soles,1,SERVICIO DE REPOSITORA PARA LA TEMPORADA DE PRIMAVERA 2012,8079,8079,29/08/12,29/08/12,C0338865972,CASTRO GONZALES CARLA ANDREA,S,C0338865972,CASTRO GONZALES CARLA ANDREA,,,200344-02201663-00621687,3331,29/08/12,31/08/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2201663831741752radD9DEC.pdf
SEACE 2,2012,20537630222,MINISTERIO DE CULTURA,PROCEDIMIENTO CLASICO,CONTRATO INTERNACIONAL,INTER - 23 - 2012 - MC,1,29/08/12,SERVICIOS,SERVICIO DE BAILARIN SOLISTA PARA LA TEMPORADA DE PRIMAVERA Y TEMPORADA DE FIN  2012 DEL BALLET NACIONAL,6000,Soles,1,SERVICIO DE BAILARIN SOLISTA PARA LA TEMPORADA DE PRIMAVERA Y TEMPORADA DE FIN DE AÑO 2012 DEL BALLET NACIONAL,6000,6000,29/08/12,29/08/12,C0338865973,MICHAEL ALEXANDER HENRIQUEZ LEIVA,S,C0338865973,MICHAEL ALEXANDER HENRIQUEZ LEIVA,,,200344-02201708-00621699,3332,29/08/12,28/11/12,http://zonasegura.seace.gob.pe/documentos/mon\docs\contratos\2012\200344\2201708831742604radF29AC.pdf
